,0
223,-0.034313691677650415
224,0.0
225,-0.013309947926793186
226,-0.010118597348220626
227,0.003909061972603434
228,0.006069260978222024
229,-0.003215434083601254
230,0.00849256900212314
231,0.021562353426569203
232,0.05509539070939873
233,0.06817349617207435
234,0.10859728506787336
235,0.13232440822662017
236,0.1688728038507823
237,0.1474435592548553
238,0.09132590752770353
239,0.04022143911439113
240,0.045137614678899096
241,0.049428253433114966
242,0.0857250755287009
243,0.07071079007403092
244,0.07470406528461293
245,0.08912386706948627
246,0.10015170333263645
247,0.10687018676067983
248,0.11281070745697908
249,0.12424012158054709
250,0.1281553009708738
251,0.11508849114703623
252,0.06918474195961122
253,0.11724400456794837
254,0.11644884704073788
255,0.11072534722222205
256,0.10659894156193128
257,0.11645173896053151
258,0.09215142162626244
259,0.10698780102645089
260,0.17274234352702345
261,0.18646179401993357
262,0.14770858642763574
263,0.1023684865515857
264,0.0806893427070372
265,0.08352754467754475
266,0.08177573987538933
267,0.07710280373831768
268,0.14451341614906843
269,0.14855971804772494
270,0.12988603949047395
271,0.11616567359197116
272,0.10125000000000006
273,0.06568751529987749
274,0.0757637912734741
275,0.04600985529356083
276,0.05446355446355433
277,0.07806695902796212
278,-0.049673712835387906
279,-0.09765625
280,-0.08200209442669515
281,-0.10962287241371604
282,-0.08778761061946905
283,-0.08374733853797012
284,-0.06487455197132608
285,-0.07263157894736838
286,-0.09550176470588234
287,-0.09044365496394735
288,-0.09829348458339526
289,-0.21326534013605436
290,-0.1960247087045922
291,-0.17844880502569682
292,-0.1955094923830918
293,-0.17717083953679413
294,-0.16672581884619309
295,-0.18539322331460673
296,-0.20984185554158674
297,-0.23443478260869555
298,-0.2241918665276329
299,-0.2401926786026387
300,-0.22018030513176146
301,-0.2086206551724138
302,-0.1993103793103448
303,-0.19140890034364266
304,-0.19533629604596148
305,-0.1655765633589179
306,-0.1846737378209783
307,-0.16194477089891568
308,-0.1761499148211244
309,-0.16764196790505914
310,-0.17332413430621274
311,-0.14431898376852503
312,-0.16975852292614624
313,-0.14408287965973832
314,-0.12945794830749113
315,-0.14305895948636382
316,-0.15750787539376965
317,-0.1461674918419783
318,-0.13729053668210256
319,-0.12939470822761867
320,-0.12943700715084294
321,-0.1511879355223925
322,-0.1438900939985539
323,-0.1403762351800374
324,-0.14833393049086352
325,-0.12288288288288285
326,-0.12190687772925757
327,-0.08550889141127505
328,-0.06852989783576191
329,-0.08670954184021207
330,-0.0618918232038993
331,-0.0664077281553398
332,-0.08582371647509579
333,-0.08889737080875115
334,-0.05430928768201504
335,-0.056844622705157666
336,0.006730007917656211
337,-0.06480403570042681
338,-0.06777691711851275
339,-0.07780762744346492
340,-0.07604994324631098
341,-0.04055084317332991
342,-0.054033808630393976
343,-0.04542017411052235
344,0.09424989599005174
345,0.035805628124707
346,0.030075144942558696
347,0.06011163331422775
348,0.038297872340425476
349,0.031077011494252904
350,0.055603402775715294
351,0.12411032028469737
352,0.11858250795093128
353,0.09453405017921135
354,0.09873188405797118
355,0.06625166740773691
356,0.03703694827725723
357,0.025409131154570774
358,0.01232464885998108
359,0.008819865973114904
360,-0.0033003300330032292
361,0.005080397752735166
362,-0.015859725202826636
363,-0.016542555831265515
364,-0.01571550868486349
365,-0.022268866481885197
366,-0.023092742268041255
367,-0.012647513180755188
368,-0.012113658641868863
369,-0.03891851700122906
370,-0.008656265457543388
371,-0.0012463232239302569
372,0.007098120789222451
373,0.02828197432325985
374,0.018318026644462915
375,-0.008649134734384778
376,0.02841391009329941
377,0.012668918918918859
378,0.009680134680134511
379,0.021455658392932175
380,-0.004519309778142966
381,0.008288479415187622
382,-0.004137360364087739
383,-0.0180847102342786
384,-0.00995033126242395
385,-0.005809170124481344
386,-0.007903535444944376
387,-0.0029337802626244747
388,0.028894515447843938
389,0.027881813238376463
390,-0.0020499795838450074
391,-0.022807707432166646
392,-0.0402490041493776
393,-0.05608645616950558
394,-0.04447211323658007
395,-0.04545458640458644
396,-0.06658692185007964
397,-0.05672344532818119
398,-0.057890525689552996
399,-0.05847487390260275
400,-0.015226296922892901
401,-0.0020275344687753494
402,0.006885378416955135
403,0.02991799180327881
404,0.037159456530117874
405,0.06492445896284194
406,0.042342698852394056
407,0.07595446482719481
408,0.08473188702415069
409,0.1125309150865621
410,0.24812343619683075
