,0
0,0.3075805983787383
1,0.32597045599997143
2,0.33637606947607135
3,0.33424929128675007
4,0.282916548846069
5,0.2744409222320239
6,0.23666747024329626
7,0.19243916124252758
8,0.19015790328809157
9,0.18290716878347224
10,0.1743711620557511
11,0.2102473168833212
12,0.21571793263455596
13,0.18989798123970547
14,0.19849912995656482
15,0.1925838326579672
16,0.17725563455846394
17,0.19656514423241833
18,0.1900985593819755
19,0.15153024752000444
20,0.16737249234156582
21,0.14567864463470692
22,0.09742608751807791
23,0.10628686139727495
24,0.08806183398004341
25,0.09097897585820136
26,0.08416734928000946
27,0.0796717106229512
28,0.09393127194760509
29,0.13096185689398077
30,0.15516299281843215
31,0.14962916963219342
32,0.15785462444176912
33,0.1488053744774056
34,0.08712772379471412
35,0.05037650553666828
36,0.06543279576052519
37,0.021948162536109983
38,0.005627733301198257
39,0.030618721981215513
40,0.008959911595755266
41,0.005583683680791873
42,0.06752942055482025
43,0.038688278873278525
44,0.050953774584309386
45,0.032540094766907224
46,0.046024960039933616
47,0.055789493700536985
48,0.01929627703652037
49,0.016788074507779527
50,-0.02883394863303612
51,-0.03641941257710868
52,-0.04455924360363672
53,-0.05015123986438874
54,-0.07397898295858807
55,-0.07425513282801577
56,-0.0991856830202289
57,-0.08283300995800835
58,-0.0861980367734475
59,-0.03055182245288346
60,-0.03554648975872188
61,-0.0181367686987558
62,-0.018481466114957046
63,-0.021173002025689946
64,-0.04108483736613355
65,-0.07850099165243163
66,-0.08033391031245796
67,-0.07129539929810813
68,-0.09384233316657031
69,-0.08881445301654689
70,-0.05029266415639966
71,-0.048748440138372096
72,-0.05683236644341838
73,-0.05692276442467725
74,-0.017394133762227648
75,-0.054627315849497426
76,-0.032188369760902336
77,-0.021942122780586937
78,-0.032332440300910426
79,-0.02251216066466677
80,-0.04860800983413571
81,-0.01299290210532511
82,0.0033877840780551782
83,-0.012318482603703496
84,-0.037785030834604605
85,-0.04837948925970614
86,-0.04487367007033671
87,-0.05062823866510313
88,-0.06394804065465165
89,-0.08242615340714043
90,-0.06415843685532796
91,-0.0659554232313605
92,-0.05182187214541245
93,-0.04021894618361621
94,-0.04747320775675978
95,-0.03391983843153101
96,-0.024339845548557504
97,-0.06568217460826609
98,-0.02831448425395633
99,-0.04646660073453368
100,-0.03342336094649667
101,-0.045860963717187064
102,-0.0379262237485386
103,-0.005542280218359785
104,-0.0082451095453685
105,0.02318262181264985
106,0.020573537890842708
107,0.01914857657933977
108,0.0007430731836570725
109,0.015393277001213956
110,0.016343342532800786
111,0.03077762136638551
112,0.011139016199454899
113,0.01256851281090099
114,-0.006660484657999621
115,-0.006036836819745206
116,-0.030240020049366878
117,-0.019144656477581456
118,-0.018783779141699486
119,-0.014905477381306875
120,0.053122975363028235
121,0.04785849287428068
122,0.0492827616126974
123,0.07276377175397708
124,0.07916998768862626
125,0.03588674362444766
126,0.04101920149230143
127,0.0633356756598753
128,0.0753929715520969
129,0.09642662802918833
130,0.12387421629089146
131,0.11696431365713011
132,0.13644406374591211
133,0.17690823783550202
134,0.15879971786289526
135,0.15671043497602688
136,0.12909863916551156
137,0.10670070418032696
138,0.09297796926662327
139,0.086537591524386
140,0.08459512942011083
141,0.09528451416515193
142,0.11776451075649108
143,0.12255539755006528
144,0.11218454271398848
145,0.08783325900480587
146,0.11455993137156129
147,0.11857641621227888
148,0.1325259738171196
149,0.128167179625569
150,0.13019610125750125
151,0.11833804753677746
152,0.13744670724128438
153,0.1266578003536809
154,0.14557960253946423
155,0.13316941758598788
156,0.1503444742654263
157,0.12613990471931524
158,0.13649081018220022
159,0.14198068028166633
160,0.1551705951208624
161,0.14923725348040517
162,0.15863964950252574
163,0.16572606221926844
164,0.16970140931807687
165,0.11666453515476816
166,0.08300399038226014
167,0.09101714337945155
168,0.09093249246083723
169,0.08823718250894341
170,0.09086836666557185
171,0.11840425232874585
172,0.09268539852691426
173,0.11078869569819227
174,0.11574235893240647
175,0.06430245593709794
176,0.08289450589679381
177,0.09716790156441935
178,0.11725450087057454
179,0.08168364832485264
180,0.08814908829721935
181,0.0867961210314041
182,0.05186963479285711
183,0.02143257528251996
184,-0.014199805525498044
185,0.004277893808554589
186,-0.004956062880611456
187,-0.0009071775991686959
188,-0.011737691030042297
189,-0.011693205635687764
190,-0.00011652981663112794
191,-0.004325954527930165
192,-0.009660899700620562
193,0.016066713073620065
194,0.01219225347754671
195,0.024679809952723675
196,0.038071489667456104
197,0.024456476699741048
198,0.017907541168131536
199,0.018393262136547905
200,0.0007197000229128836
201,-0.006952627127901012
202,-0.009043949355489689
203,-0.0103345414849485
204,0.004674203382705633
205,0.0005524125854934336
206,0.024048205468447437
207,0.031053121204438705
208,0.034603490183988006
209,0.03410077093564179
210,0.05305895810578454
211,0.04873197517170258
212,0.04568041314155735
213,0.04229798278093844
214,0.04023250812764956
215,0.055038481263225636
216,0.05678220505925635
217,0.05228826303793532
218,0.05373987101537381
219,0.0828670320645204
220,0.17207564225899885
221,0.2003278330842324
222,0.2167121191357393
223,0.22018205125429735
224,0.2547047576254402
225,0.21141262852884135
226,0.19354400461666899
227,0.242117699808458
228,0.24696845643275944
229,0.2616387090137917
230,0.2937376134469134
231,0.325039272998108
232,0.3096778401875804
233,0.27146336055825593
234,0.3105900103113819
235,0.3169752549073115
236,0.3477594958025012
237,0.39009041469819183
238,0.4133453244499026
239,0.4470418155013667
240,0.4511838243685027
241,0.48977745862025546
242,0.44675393691176746
243,0.3531740064525477
244,0.29633540598742614
245,0.22732035916645654
246,0.28696954460219204
247,0.26714061718861215
248,0.22767504754234213
249,0.2390105112084715
250,0.21465305429101456
251,0.23496144091897886
252,0.2514588931082473
253,0.29259621403147795
254,0.28237216684618605
255,0.30922489317368607
256,0.3278729099818911
257,0.33358839523231265
258,0.32055345011268677
259,0.2889457374661595
260,0.3024176379756154
261,0.30496753681875033
262,0.30796388660759
263,0.29310991637931383
264,0.282663800501729
265,0.23094262170827484
266,0.22908613749955964
267,0.22157498733641234
268,0.21578850116750226
269,0.17973806126500325
270,0.15586634929041354
271,0.1591061634844655
272,0.18093563455854866
273,0.20320185879661423
274,0.1795808931745153
275,0.16603786770758133
276,0.1390811921620132
277,0.12334696015178626
278,0.11170415412940793
279,0.07499328802551863
280,0.10517484967168889
281,0.06655842173371584
282,0.02489423056778306
283,-0.012413589937978253
284,0.013168684005419262
285,-0.006177480090089893
286,-0.05552191009968932
287,-0.032552976693135394
288,-0.04616236475347213
289,-0.0869403993032819
290,-0.11548368695302091
291,-0.13604506595316945
292,-0.17347947871163882
293,-0.21983471205444605
294,-0.1922811545629829
295,-0.2194583706751686
296,-0.2504886346003371
297,-0.24888805569105188
298,-0.209803430209475
299,-0.15011221116661022
300,-0.18379294386739808
301,-0.24997349384348166
302,-0.2101982169255534
303,-0.20319220730516352
304,-0.2030837938721235
305,-0.174418770148154
306,-0.19641042670653308
307,-0.21563308754085564
308,-0.20996008330158922
309,-0.20082579275153556
310,-0.21368233744451537
311,-0.26479936098553536
312,-0.2697273826164581
313,-0.27437233255560445
314,-0.2549117832100418
315,-0.2889967117847324
316,-0.33545689534422474
317,-0.33889774822061314
318,-0.3349979591988679
319,-0.34414412574691267
320,-0.3463672621939369
321,-0.3642668349723871
322,-0.354945647304429
323,-0.3728621708676614
324,-0.3524648081696594
325,-0.3857280666490901
326,-0.35066511211029816
327,-0.3617712484036968
328,-0.36412176225167325
329,-0.3750517694648534
330,-0.40933259395033905
331,-0.3732910746217295
332,-0.38507964281918594
333,-0.37301153920156627
334,-0.32783603981999776
335,-0.34224384463272217
336,-0.30260271099551095
337,-0.31601079775939456
338,-0.30648431680043176
339,-0.3256735806510005
340,-0.2799004191484664
341,-0.27034859229230623
342,-0.3039062897266739
343,-0.2612091137416368
344,-0.22587869975777197
345,-0.22134191417067206
346,-0.22667218743447148
347,-0.19726190453675807
348,-0.16618061780618265
349,-0.21380704802932304
350,-0.2110875906744346
351,-0.18157128849682314
352,-0.183426559586375
353,-0.0161598987970214
354,-0.04697854166982951
355,0.07578991392924861
356,0.1030619729475406
357,0.07150752423135631
358,0.08441123144132456
359,0.09341516299808061
360,0.08086085154781841
361,0.10194568077687438
362,0.14474310190808048
363,0.08729562981002337
364,0.11770777109675534
365,0.10709156846157741
366,0.13763627692792313
367,0.1454027901153616
368,0.13987990132409234
369,0.1519101815606847
370,0.198503424284171
371,0.2415174470240491
372,0.22869340116116676
373,0.22019818155404547
374,0.22568876808125005
375,0.2660277241798079
376,0.23704456909006177
377,0.22729504768120234
378,0.2586548900812482
379,0.29433483590402454
380,0.37382147808613464
381,0.325482057067471
382,0.3308191829093059
383,0.29793910028451887
384,0.2954420976684584
385,0.3628504629434304
386,0.33504879367296114
387,0.3125000693136475
388,0.28674891691177606
389,0.2032525045649447
390,0.20945919251852274
391,0.20681372478251547
392,0.2869527736699238
393,0.3075466478720965
394,0.29284626841314876
395,0.20757552434685445
396,0.2029202734430049
397,0.20062843871551972
398,0.15733721156343394
399,0.13732642122621153
400,0.17782862429260016
401,0.13923180100886756
402,0.12575677536668617
403,0.15077052355446252
404,0.18392160968695537
405,0.1794826281803643
406,0.18014196300910257
407,0.20992573198517528
408,0.02803059602169644
409,0.006991488650829325
410,-0.025999958426848546
